text,sentiment,labels
"Nhân viên chuyên nghi?p , ân c?n và luôn n? n? c??i !",1,['SERVICE#GENERAL']
"L? tân chuyên nghi?p và nhanh chóng, nhân viên ph?c v? trên c? tuy?t v?i nh? ms Linh và nhi?u nh?ng b?n khác.",1,['SERVICE#GENERAL']
"Bu?i sáng ngon và b? d??ng ,nhi?u món ??a ph??ng r?t ngon!Tôi thích không gian phòng ?, t?m nhìn và s? chi ti?t khi s?p x?p t?ng v?t d?ng trong phòng khi s? d?ng r?t tho?i mái.",1,"['FACILITIES#COMFORT', 'FOOD&DRINKS#QUALITY', 'ROOMS#GENERAL']"
nhân viên ph?c v? t?i nhà ?n và khu v?c quanh bãi bi?n r?t chuyên nghi?p t?n tình,1,"['LOCATION#GENERAL', 'SERVICE#GENERAL']"
"Mình ?ã có 1 kì ngh? tr?n v?n, h?n c? tuy?t v?i cùng gia ?ình.",1,['HOTEL#GENERAL']
"Mình ???c gi?i thi?t t? m?t ng??i b?n ??n ?ây, ?ã suy ngh? ??n ?o lâu ?? quy?t ??nh ??n ?ây ????.",1,['HOTEL#GENERAL']
"Nhân viên thân thi?n và view quá ??p ?y, ?? ?n n?a ch?.",1,"['FACILITIES#DESIGN&FEATURES', 'SERVICE#GENERAL']"
Tr?i ?i ???? Quá xu?t s?c.,1,['FACILITIES#QUALITY']
"Mình c?m ?n Hùng Hero nhi?u nha, b?n ?y ?ã giúp kì ngh? thêm tr?n v?n h?n",1,['HOTEL#GENERAL']
"Nhà mình ?i m?y l?n r?i th?y resort r?t ??p, không gian s?ch s?, thoáng mát.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
Phòng ?c r?t ??p lun á.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
"The Long Bar r?t chill, phòng gym h?i nh? nh?ng ??y ?? ti?n nghi nha.Nh?ng mà nch ko có j chê á. Anh Hero Qu?n gia d? th??ng, thân thi?n x?u.",1,"['FACILITIES#COMFORT', 'FACILITIES#GENERAL', 'FOOD&DRINKS#MISCELLANEOUS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Gia ?ình tôi ?ã ? t?i ks Intercon 3 ngày v?i nhi?u k? ni?m ??p, d?ch v? trên c? tuy?t v?i, ??c bi?t r?t ?n t??ng v? s? chu ?áo c?a b?n Tú và Trinh t?i khu vui ch?i, hai con c? nh?c mãi mu?n quay l?i ?? ???c ch?i v?i các cô.Tôi r?t tâm ??c v? chuy?n ?i này, gi?i thi?u ?? b?n bè ???c tr?i nghi?m",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#MISCELLANEOUS', 'SERVICE#GENERAL']"
"Hài lòng v? m?i th?, nhân viên thân thi?n, ti?n nghi xu?t s?c.",1,"['FACILITIES#COMFORT', 'FACILITIES#QUALITY', 'SERVICE#GENERAL']"
"B?a sáng ngon và phong phú, b?a ?n t?i t?t.Ch? ti?c g?p lúc th?i ti?t không ??p l?m.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
Nên không t?n h??ng ???c bãi bi?n c?ng nh? b? b?i.S? quay l?i l?n sau,1,['LOCATION#GENERAL']
"T?t c? các d?ch v? và phòng ?c c?a khu ngh? d??ng Intercont ?à N?ng ??u hoàn h?o, chúng tôi ?ã có m?t kì ngh? d??ng vô cùng tuy?t v?i và ý ngh?a t?i ?ây.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
Ch?c ch?n chúng tôi s? quay l?i vào m?t ngày g?n nh?t.,1,['HOTEL#GENERAL']
C?m ?n b?n H?i qu?n gia và t?t c? các b?n nhân viên c?a resort,1,"['HOTEL#GENERAL', 'SERVICE#GENERAL']"
"D?ch vu r?t t?t, các b?n nhân viên r?t nhi?t tình, thân thi?n, luôn xin chào, mình r?t ?n t??ng.",1,"['FACILITIES#QUALITY', 'SERVICE#GENERAL']"
"C?m ?n b?n Philip qu?n gia ?ã h? tr? và ch? gia ?ình mình ?i tham quan resort, ???c chiêm ng??ng các b?n kh? và vooc gia ?inh mình r?t thích, t? bi?n và h? b?i nhìn lên r?t ?n t??ng và hùng v?.",1,"['FACILITIES#GENERAL', 'HOTEL#GENERAL']"
B?n nên ghé ??n ?ây m?t l?n trong ??i,1,['HOTEL#GENERAL']
"Gia ?ình tôi ?ã có m?t chuy?n ?i ngh? d??ng th?t tuy?t v?i!R?t c?m ?n qu?n gia Th?nh ?ã ân c?n quan tâm, ch?m sóc chúng tôi trong su?t th?i gian gia ?ình tôi ? ?ây ???? N?u có d?p quay l?i mong s? ti?p t?c ???c qu?n gia Th?nh h? tr?C?m ?n ch? Linh và Trinh ?ã nhi?t tình thân thi?n giúp ?? chúng tôi ? Kid Club ????",1,['SERVICE#GENERAL']
Tiêu ??: 10 out of 10 N?i dung: ??i v?i tôi ?i?m 10 là s? hoàn h?o và không d? dàng ?? ?ánh giá ho?c cho b?t kì ai.,1,['HOTEL#GENERAL']
InterContinental Da Nang là resort mà tôi th?y x?ng ?áng ???c ?ánh giá cao.,1,['HOTEL#GENERAL']
"T? cách thi?t k?, bài trí cho t?i nhân viên c?ng nh? giá ti?n ??u phù h?p và x?ng t?m.",1,"['FACILITIES#DESIGN&FEATURES', 'SERVICE#GENERAL']"
"Không th? k? t?i ??i ng? nhân viên h?c th?c cao, ?ào t?o bài b?n, ý th?c t?t v?i doanh nghi?p ??c bi?t là th??n hi?u IHG.",1,"['FACILITIES#QUALITY', 'SERVICE#GENERAL']"
Shout out to Hero Nguyen là ng??i ?ã gi?i thích và h? tr? tôi tr? thành thành vi? c?a IHG One Reward c?ng nh? taken care chúng tôi trong quá trình ?. Chúng tôi s? quay l?i for sure ??,1,['HOTEL#GENERAL']
"Chúng tôi ?ã có th?i gian tr?i ngh? ng?i tho?i mái, cùng v?i nh?ng d?ch v? chu ?áo, t?n tình, vui v? b?i nhân viên khu ngh? d??n và ??c bi?t là Qu?n Gia Th?nh.",1,"['FACILITIES#COMFORT', 'SERVICE#GENERAL']"
N?u quay l?i chúng tôi s? yêu c?u qu?n gia Th?nh ti?p t?c h? tr? chúng tôi.,1,['HOTEL#GENERAL']
Mình và gia ?ình ?ã có m?t tr?i nghi?m  r?t tuy?t v?i t?i ?ây.,1,['FACILITIES#MISCELLANEOUS']
C?m ?n qu?n gia Th?nh ?ã r?t r?t nhi?t tình h? tr?  và ch?m sóc chúng mình ? phòng 999 trong su?t th?i gian mình và gia ?ình ? ?ây!,1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
N?u có d?p s? quay l?i,1,['HOTEL#GENERAL']
"D?ch v? t?t, ?? ?n ngon, phong c?nh ??p, ? ?ây có thi?t k? r?t ??p, g?n nh? m?i gian phòng ??u có view r?t ?n t??ng, m?i cán b? nhân viên thu?c khách s?n và nhà hàng ??u có cách làm ph?c v? khách r?t ân c?n và chu ?áo, c?m ?n b?n Hung Gso ?ã gi?i thi?u nhi?u ?i?u v? resort giúp mình.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'FOOD&DRINKS#QUALITY', 'HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
Chúng tôi ?ã có nh?ng tr?i nghi?m tuy?t v?i t?i khu ngh? d??ng.,1,"['FACILITIES#MISCELLANEOUS', 'HOTEL#GENERAL']"
"C?nh ??p, ?? ?n ngon, nhân viên chu ?áo, nhi?t tình.",1,"['FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#QUALITY', 'SERVICE#GENERAL']"
"B?n Nhu Nguyen ?ã ti?p ?ón, h? tr? làm th? t?c nhanh g?n.",1,['HOTEL#GENERAL']
Nh?t ??nh s? quay l?i n?i ?ây ?? tr?i nghi?m các d?ch v? khác,1,"['FACILITIES#MISCELLANEOUS', 'SERVICE#GENERAL']"
"M?t không gian nghir d??ng r?t tuy?t v?i, cung cách ph?c v? ??ng c?p.??c bi?t là s? t?n tình h??ng d?n c?a giám sát qu?n gia Tr?n Ti?n làm gia ?ình tôi r?t hài lòng.S? ti?p t?c s? d?ng resort trong th?i gian t?i.Cám ?n",1,"['HOTEL#GENERAL', 'HOTEL#QUALITY', 'SERVICE#GENERAL']"
"Không th? nào di?n t? ???c c?m xúc c?a tôi khi ???c tr?i nghi?m d?ch v? tiêu chu?n qu?c t? c?a InterContinental Da Nang Sun Peninsula resort, th?t s? tuy?t v?i!",1,"['FACILITIES#MISCELLANEOUS', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
T? ki?n trúc cho t?i d?ch v? và t?ng b?a ?n ??u ???c ch?m sóc và c?n tr?ng ??n t?ng chi ti?t.,1,"['FACILITIES#DESIGN&FEATURES', 'SERVICE#GENERAL']"
"??c bi?t h?n c? nhân viên ???c ?ào t?o bài b?n, vô cùng chuyên nghi?p.",1,['SERVICE#GENERAL']
Tôi ?ã có d?p nói chuy?n v?i Phúc Nguyên (Sandra) còn tr? tu?i nh?ng ki?n th?c và lòng nhi?t tình r?t cao khi t?i check in t?i resort.,1,"['HOTEL#GENERAL', 'SERVICE#GENERAL']"
"?n t??ng h?n c? ?ó chính là d?ch v? Qu?n gia t?i ?ây, khi b?n ??t phòng có Club Benefits thì s? có d?ch v? này và nhi?u quy?n l?i khác khi?n b?n c?m th?y r?t ??c bi?t.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Tôi và gia ?ình r?t ?n t??ng v?i b?n Hero Nguyen, vô cùng duyên dáng, có khi?u hài h??c và lòng nhi?t tình s?n lòng tr? l?i các câu h?i.",1,['SERVICE#GENERAL']
Chúng tôi s? quay tr? l?i và good luck to all of you!,1,['HOTEL#GENERAL']
CHÚC M?NG N?M M?I,1,['HOTEL#GENERAL']
Ki?n trúc t?i resort thi?t k? ??p r?t ?áng dành m?t s? ti?n ?? t?i n?i ?ây.,1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
Phòng t?i resort view ??p và ??y ?? ti?n nghi.,1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
"Tôi r?t thích nhà hàng Citron , b?a sáng n?i ?ây ?a d?ng món ?n và còn ??y ?? dinh d??ng.",1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"The Long Bar r?t ??p và tôi ?ã t?n h??ng bu?i chi?u c?a tôi t?i n?i ?ây v?i b? bi?n dài và n??c êm ?. Tôi mu?n g?i l?i c?m ?n t?i b?n Hùng Nguy?n là Villa host c?a gia ?ình, bên c?nh s? hi?u khách b?n r?t duyên dáng và hài h??c ?ã làm cho gia ?ình tôi tho?i mái b?n r?t nhi?t tình gi?i thi?u tôi v? resort, v? ?à N?ng vì ?ây là l?n ??u tiên gia ?ình tôi t?i ?N.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#MISCELLANEOUS', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
Tôi s? quay tr? l?i ?? g?p l?i InterContinental m?t ngày không xa.,1,['HOTEL#GENERAL']
?ã quay l?i Intercontinental ?à N?ng l?n th? 4 nên mình k dùng t? Hài Lòng cho n?i ?ây n?a.,1,['HOTEL#GENERAL']
Mà mình ?ã xem nh? nhà ?? v? khi c?n xã stress.,1,['HOTEL#GENERAL']
Thanks Anh Vo & Trinh- Guest Relations Officer ?ã take care cho gia ?ình mình chuy?n du l?ch 4 ngày 3 ?êm ? ?ây tr?n v?n và ý ngh?a.,1,['HOTEL#GENERAL']
R?t m?n b?n H?ng ?ã ??a gia ?ình mình tham quan thiên nhiên hoan s? và t?n m?t ng?m nhìn con Vo?c quý hi?m.,1,['HOTEL#GENERAL']
Thanks all!,1,['HOTEL#GENERAL']
"Resort r?t ??p , các b?n nhân viên ph?c v? r?t tuy?t v?i , thân thi?n, chu ?áo , các b?n l? tân r?t nhi?t tình (Ngân Tr?n  và các b?n khác).K? c? qu?n lí c?ng r?t t?t.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
"Các b?n nhân viên nhà hàng r?t nhi?t tình, ph?c v? nhanh, hay h?i th?m khách c?n gì thêm không.",1,['SERVICE#GENERAL']
Các b?n d?n phòng c?ng r?t chu ?áo d?n d?p phòng s?ch s?.Tôi ?ã có m?t tr?i nghi?m tuy?t v?i ? intercontinental danangng,1,"['FACILITIES#CLEANLINESS', 'FACILITIES#MISCELLANEOUS', 'ROOMS#CLEANLINESS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
D?ch v? ? ?ây quá tuy?t v?i.,1,['SERVICE#GENERAL']
"Khung c?nh nên th?, núi và bi?n hoà quy?n v?i nhau.",1,['HOTEL#GENERAL']
"B?n có th? d? b? h?t m?i stress, c?ng th?ng, enjoy chuy?n ?i c?a mình.",1,['HOTEL#GENERAL']
"Lên ?ây b?n v?a ?c v? v?i thiên nhiên nh?ng có d?ch v? hi?n ??i, t?n tâm.",1,['SERVICE#GENERAL']
"?? ?n ngon, ch?t l??ng, t? món nh? nh?t c?ng ?c ??u t? k? l??ng.Mình dùng d?ch v? t?i nhà hàng citron, ?c b?p tr??ng Thu take care và l?a ch?n món phud h?p, dc b?n Hoà, b?n Ph??ng ph?c v? r?t nhi?t tâm.",1,"['FACILITIES#QUALITY', 'FOOD&DRINKS#QUALITY', 'SERVICE#GENERAL']"
Ban nh?c r?t hay.,1,['HOTEL#GENERAL']
C?m ?n t?t c? vì tr?i nghi?m tuy?t v?i này!,1,['FACILITIES#MISCELLANEOUS']
"Khung c?nh thiên nhiên tuy?t ??p , hoà mình vào c?nh ??p vô cùng sinh thái , View phòng thì tuy?t v?i không c?n ph?i bàn cãi n?a r?i , ngoài ra chúng tôi ???c th??ng th?c bu?i t?i c?c kì th?nh so?n và lãng m?n t?i nhà hàng Barefoot, ? ?ây nhân viên ph?c v? r?t t?t và bi?t chi?u lòng khách hàng , mình ?ánh giá cao b?n H?i qu?n lí nhà hàng ? ?ây và b?n Công , ph?c v? khách r?t nhi?t tình , chu ?áo và ???c h?i th?m ý ki?n khách r?t t?n tình , Very Good , h?n g?p l?i ?à N?ng và Intercontinental m?t ngày không xa ??",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'FOOD&DRINKS#MISCELLANEOUS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Tôi và gia ?ình ?ã ??n dùng buffet t?i th? 7t?i nhà hàng Barefoot, ?? ?n ?a d?ng, h?i s?n t??i ngon v?i ??i ng? nhân viên ph?c v? r?t thân thi?n, nhi?t tình ??c bi?t c?m ?n b?n Công ?ã s?p x?p cho gia ?ình tôi m?t ch? ng?i v?i không gian yên t?nh và ??p không kém.",1,"['FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#MISCELLANEOUS', 'FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS', 'HOTEL#COMFORT', 'SERVICE#GENERAL']"
H?n g?p l?i vào nh?ng l?n t?i,1,['HOTEL#GENERAL']
Tôi và gia ?ình ?ã có m?t kì ngh? tuy?t v?i t?i resort .,1,['HOTEL#GENERAL']
T?i resort tôi và gia ?ình ?ã có nh?ng giây phút th? giãn v?i nh?ng d?ch v? ??ng c?p.,1,"['HOTEL#GENERAL', 'HOTEL#QUALITY', 'SERVICE#GENERAL']"
"Tôi ?ã ?n t?i t?i nhà hàng Barefoot, c?m ?n các b?n service ?ã t?n tình gi?i thi?u các món ?n ngon.",1,"['FOOD&DRINKS#MISCELLANEOUS', 'FOOD&DRINKS#QUALITY']"
??c bi?t c?m ?n qu?n lí H?i ?ã r?t nhi?t tình support ?? gia ?ình tôi có m?t b?a t?i tuy?t v?i.,1,['SERVICE#GENERAL']
Chuy?n ?i cùng v?i b?n ghé th?m intercontinental ?à n?ng .chúng tôi vô cùng b?t ng? v?i v? ??p và phong c?nh n?i ?ây .Nhà hàng citron có view r?t ??p khi nhìn t? trên cao  xún Bi?n h? c?ng r?t ??p.,1,['FACILITIES#DESIGN&FEATURES']
Nhân viên nhi?t tình thân thiên.chúng tôi vô cùng C?m ?n b?n V? nhà hàng ?ã vô cùng chu ?áo.,1,['SERVICE#GENERAL']
B?n Vuong ? h? b?i ?ã ch?p hình cho chúng tôi r?t tuy?t v?i.,1,['FACILITIES#GENERAL']
c?m ?n t?t c? các b?n .huy v?ng s? tr? l?i tr?i nghi?m nhi?u h?n.,1,['FACILITIES#MISCELLANEOUS']
"M?t khu ngh? d??ng tuy?t ??p bên bãi bi?n dài c?a bán ??o S?n Trà, ?ã ??n ?ây nhi?u l?n nh?ng v?n mu?n quay l?i x?m nh?n v? ??p và s? bình yên c?a khu ngh? d??ng.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'LOCATION#GENERAL']"
H?n v?i InterContinental Danang Sun Peninsula m?t d?p t?i ?ây ?? có nh?ng phút giây tuy?t v?i cùng v?i khu ngh?.,1,['HOTEL#GENERAL']
Xin c?m ?n!#TrieuHoangTravel,1,['HOTEL#GENERAL']
Gia ?ình tôi ?ã có d?p ? t?i InterContinental ?à N?ng vào ?úng d?p th?i ti?t ?ang chuy?n d?n sang ?ông và se l?nh.,1,['HOTEL#GENERAL']
"C?m giác ?m áp và s? chào ?ón h?t s?c n?ng nhi?t t? cán b? nhân viên khu ngh? d??ng ?ã làm tôi quên ?i cái l?nh ??u mùa n?i ?ây.S? sang tr?ng và ??ng c?p ngay khi b??c chân vào s?nh l? tân ?ã làm tôi th?t s? ?n t??ng và c?m nh?n v? m?t k? ngh? ch?c ch?n s? r?t khó quên cho dù ch?a tr?i nghi?m h?t t?t c? các d?ch v? t?i ??o kh? này.Ki?n trúc là ?i?m nh?n t?i khu ngh? d??ng, và là s? khác bi?t so v?i các d? án khách s?n mà tôi ?ã t?ng ??t chân ??n, nh?ng cái t?o nên th??ng hi?u chính là d?ch v? và con ng??i n?i ?ây.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#MISCELLANEOUS', 'HOTEL#DESIGN&FEATURES', 'HOTEL#GENERAL', 'HOTEL#QUALITY', 'SERVICE#GENERAL']"
"S? thân thi?n, c?i m? ngay t? khi nh?n phòng t?i s?nh l? tân, ??n nhân viên xe ?i?n ??a chúng tôi v? phòng, t?t c? nh? là m?t móc xích ?ã g?n k?t ?? t?o ra m?t s?n ph?m d?ch v? hoàn h?o.Chúng tôi ??n phòng v?i s? ng? ngàng t? cách bài trí, và khâu chu?n b? phòng tr??c khi khách ??n ?ã làm cho tôi và gia ?ình th?t s? ph?n khích, các con tôi ph?i th?t lên ""Wow- Quá tuy?t v?i""Tôi ???c b? trí ? c?n phòng ngay góc nên ban công khá r?ng, và t?t nhiên là view tr?c di?n ra v?nh và nhìn toàn c?nh.",1,"['ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Phòng gia ?ình tôi n?m ? t?ng cao nh?t c?a khu ngh? d??ng mà nhân viên gi?i thi?u là ""Heaven - Thiên ???ng""Thiên ???ng th?t s? khi sáng th?c d?y v?i m?t không khí trong lành, ???c nghe ti?ng chim hót và c?m giác th?t th? thái nh? nhàng.B?a sáng v?i các món ?n ?a d?ng t?i Citron và nhân viên c?c k? nhi?t tình khi chúng tôi v?a b??c vào c?a nhà hàng.Tôi xin g?i l?i c?m ?n ??n anh H?i - Giám ??c B? Ph?n S?nh, ch? Ái và Anh Trung - Qu?n lý khu v?c s?nh, anh Minh - Ph? trách hành lý và xe ?i?n, ch? Th?ch - Qu?n lý nhà hàng.",1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS', 'HOTEL#GENERAL', 'LOCATION#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
Các anh ch? ?ã t?o nên s?n ph?m d?ch v? tuy?t v?i t?i n?i ?ây.,1,['SERVICE#GENERAL']
"T?i con ng? ngon l?m, phòng ??p l?m ?. Con ???c tr?i nghi?m ? kids club vui l?m á,  có cô Linh v?i cô Tú d? th??ng n?a.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#MISCELLANEOUS', 'FOOD&DRINKS#QUALITY', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
"Con ???c cô Linh bày g?p Origami ??p l?m, vui n?a ?. Con g?p ???c ngôi nhà gi?ng trong hình ?ó ?.",1,['FACILITIES#DESIGN&FEATURES']
"C?m ?n khách s?n ?ã ?em ??n cho gia ?ình chúng tôi nh?ng tr?i nghi?m tuy?t v?i và riêng bi?t.Phòng khách s?n vô cùng ??p và ti?n nghi, ?? dùng cá nhân ???c chu?n b? riêng cho c? em bé :).?? ?n t?i Club Lounge và Citron vô cùng ?a d?ng, ??p m?t và tròn v?.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#MISCELLANEOUS', 'FOOD&DRINKS#STYLE&OPTIONS', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
"Bánh cu?n c?a ch? Hoa Anh ? Citron r?t tuy?t v?i ?.??c bi?t, gia ?ình em xin g?i l?i c?m ?n chân thành nh?t t?i anh H?ng - ph? trách b? b?i/bi?n và ch? Hoài - Kids club.",1,['FACILITIES#GENERAL']
"Anh ch? ?ã vô cùng nhi?t tình và t?n tâm mang ??n cho gia ?ình em nh?ng tr?i nghi?m vô cùng ?áng nh? và g?n g?i ?. T?t c? nhân viên c?a khách s?n ??u vô cùng l?ch s?, thân thi?n.",1,"['FACILITIES#MISCELLANEOUS', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
"H? chia s? thông tin, g?i ý các ch??ng trình/tr?i nghi?m c?ng nh? h? tr? gia ?ình tôi r?t nhi?t tình.",1,"['FACILITIES#MISCELLANEOUS', 'SERVICE#GENERAL']"
H?n g?p l?i team vào ngày g?n nh?t ?!,1,['HOTEL#GENERAL']
"Tr?i nghi?p d?ch v? trong ngày cùng v?i trà chi?u t?i nhà hàng citron.D?ch v? chu ?áo cùng v?i set bánh th?t ngon và ??p tuy?t v?i.??c bi?t là các b?n nhân viên r?t nhi?t tình và d? th??ng(S??ng,Quang).s? quay l?i nhi?u l?n",1,"['FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#QUALITY', 'SERVICE#GENERAL']"
"Các b?n KidClub ( Tú, Trâm, Linh )r?t nhi?t tình thân thi?n.M?t tr?i nghi?m tr?n v?n t?i ?ây : không gian, ?? ?n, phòng ngh? và ??c bi?t là vi?c ?ón ti?p c?a ??i gia ?ình interconti….. s? s?m quay lain",1,"['FACILITIES#MISCELLANEOUS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
C?m ?n ??i ng? nhân viên chuyên nghi?p c?a Intercon nhé.,1,['SERVICE#GENERAL']
Mình và v? r?t hài lòng.,1,['HOTEL#GENERAL']
??c bi?t c?m ?n Nhi l? tân.,1,['HOTEL#GENERAL']
C?m ?n em vì s? nhi?t tình c?a em.,1,['SERVICE#GENERAL']
View t? phòng nhìn ra r?t ??p ?? không có t? nào ?? chê.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Mong s?m có d?p ?? l?i ???c ??n và t?n h??ng^^,1,['HOTEL#GENERAL']
"Sau chu?i ngày khá c?ng th?ng vì công vi?c, thì ?ây là 1 k? ngh? mà tôi r?t mong ch?.",1,['HOTEL#MISCELLANEOUS']
"??t này ch? y?u chúng tôi ch? mu?n ngh? ng?i, loanh quanh ? Resort ch? c?ng ko có k? ho?ch ?i xa.",1,['HOTEL#GENERAL']
M?t chuy?n ?i k? ni?m 5 n?m ngày c??i (28/10/2017 - 28/10/2022) Vì là k? ni?m ngày c??i.,1,['HOTEL#GENERAL']
"Nên khi ??t phòng ch?ng tôi c?ng h?i r?t k? v? phòng gia ?ình và nh?ng khu vui ch?i cho tr? em cùng các ho?t ??ng cho con trai 4 tu?i c?a tôi, c?ng nói luôn m?c ?ích k? ngh? ?? khách s?n chu?n b?.",1,"['FACILITIES#GENERAL', 'FACILITIES#MISCELLANEOUS', 'HOTEL#GENERAL', 'HOTEL#MISCELLANEOUS', 'ROOMS#GENERAL']"
"Và ?ây là nh?ng ?i?u chúng tôi nh?n ?c(Xin l?i vì n?u tôi có không nh? ?c h?t tên các b?n)- Các b?n ? ti?n s?nh c?c k? d? th??ng, b?n CI thì nhanh chóng, b?n h? tr? hành lý thì chuyên nghi?p, có 2 cô gái ng??i Hàn Qu?c còn d?y con tôi cách th? tim.",1,['HOTEL#GENERAL']
Làm trái tim b?ng tay và nói chuy?n v?i con tôi.,1,['HOTEL#GENERAL']
Làm b?n ?y quên ?i m?t m?i v?i quãng ???ng ?èo l?t léo mà chúng tôi v?a ?i.,1,['HOTEL#GENERAL']
"??- Ch? Ph??ng Ái, qu?n lý thì luôn t??i c??i.",1,['HOTEL#GENERAL']
Luôn chào ?ón và ch? ?y có b?o v?i gia ?ình tôi n?u c?n gì thì ch luôn s?n sàng tr? giúp.,1,['HOTEL#GENERAL']
"Ch? ?y có m?t ngu?n n?ng l??ng c?c k? tích c?c t? ánh m?t , n? c??i và phong thái nói chuy?n t? tin, khi?n ng??i khác c?m th?y yên tâm và tin t??ng -Nhân viên c?a ch? Ái r?t ngoan, cô gái ??a chúng tôi v? phòng c?c k? nhi?t tình.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
C?m giác b?n ?y bi?t m?i ngóc ngách ? n?i này.,1,['HOTEL#GENERAL']
B?n ?y l?u ý cho chúng tôi gi? nào c?n ?óng c?a ?? không làm ?nh h??ng ??n cu?c s?ng c?a b?y kh?.,1,['HOTEL#GENERAL']
B?n ý k? v? nh?ng con Vooc ??y hào h?ng.,1,['HOTEL#GENERAL']
R?t thú v? khi l?ng nghe.,1,['HOTEL#GENERAL']
-  Ch?ng tôi có note v?i ??t phòng r?ng chúng tôi ?i k? ni?m ngày c??i.,1,['ROOMS#GENERAL']
"Mu?n t?o b?t ng? cho tôi, nh?ng khi b??c vào phòng.",1,['ROOMS#GENERAL']
Chính ch?ng tôi c?ng ng?c nhiên và b?t ng? khi các b?n ko ch? chúc m?ng ngày c??i c?a chúng tôi.,1,['HOTEL#GENERAL']
"Mà còn chúc m?ng sinh nh?t tôi n?a, (sinh nh?t tôi m?i qua ko lâu, nh?ng tôi th?c s? ?ã t?t thông tin v? ngày sinh trên t?t c? các n?n t?ng m?ng xã h?i mà tôi ?ang dùng cách ?ây vài n?m) b?ng m?t cách th?n k? nào ?ó.",1,['HOTEL#GENERAL']
Các b?n v?n bi?t ?? chúc m?ng.,1,['HOTEL#GENERAL']
"Wow, ?i?u này chúng tôi ??u ch?a ngh? t?i.",1,['HOTEL#GENERAL']
- Kid Club : Xin c?m ?n 2 b?n Linh và Trâm ?ã c?c k? kiên nh?n v?i con trai tôi trong su?t 3 ngày ? ?ây.,1,['HOTEL#GENERAL']
"Không ngày nào là b?n ?y ko ?òi qua Kid Club ch?i, các b?n th?c s? yêu tr? con.",1,['HOTEL#GENERAL']
C?c k? kiên nh?n.,1,['HOTEL#GENERAL']
Yêu ngh? và sáng t?o.,1,['HOTEL#GENERAL']
"Tôi th?y con tôi có nh?ng chi?n l?i ph?m khác nhau m?i l?n t? Kid Club v? ( Khi thì cái m? hình ng nh?n, khi thì tranh tô màu.",1,['HOTEL#GENERAL']
